Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Serviço,Message Type,Tipo Dispositivo,Event Index,Event Code,Alimentação Externa,Digital Input Status,Ignição,Satélites,HDOP,Fix Status,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Accum0,Accum1,Accum2,Accum3,Accum4,Accum5,Accum6,Accum7,Accum8,Accum9,Accum10,Accum11,Accum12,Accum13,Accum14,Accum15,Carrier,RSSI,Comm State
2025-10-18 21:31:15,2025-10-18 17:24:22,2025-10-18 17:24:22,4675530620,3405,01,02,83,118,38,4050,2B,1,15,0.7,20,21,18,958.3,-24.9240163,-51.4833204,744.5,000B5C08,0001802B,00000FD2,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:14,2025-10-18 17:21:28,2025-10-18 17:21:28,4675530620,3404,01,02,83,118,38,4050,2B,1,17,0.6,20,26,64,979.4,-24.928123,-51.49043,743.6,000B5899,0001802B,00000FD2,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:14,2025-10-18 17:21:20,2025-10-18 17:21:20,4675530620,3403,01,02,83,118,38,4050,2B,1,16,0.7,20,25,18,974.4,-24.9285098,-51.4908011,743.5,000B585F,0001802B,00000FD2,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:13,2025-10-18 17:21:12,2025-10-18 17:21:12,4675530620,3402,01,02,83,118,38,4050,2B,1,15,0.7,20,27,332,967.8,-24.9290478,-51.4906862,743.5,000B5822,0001802B,00000FD2,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:12,2025-10-18 17:19:05,2025-10-18 17:19:05,4675530620,3401,01,02,83,123,30,4050,2B,1,16,0.7,20,31,18,965.0,-24.935782,-51.4940867,742.6,000B54D9,0001802B,00000FD2,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:11,2025-10-18 17:16:06,2025-10-18 17:16:06,4675530620,3400,01,02,83,118,38,4050,2B,1,14,0.8,20,23,25,976.3,-24.9485319,-51.4999919,741.0,000B4EA4,0001802B,00000FD2,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:11,2025-10-18 17:15:46,2025-10-18 17:15:46,4675530620,3399,01,02,83,118,38,4050,2B,1,14,0.7,20,23,71,962.2,-24.9493863,-51.5009059,740.9,000B4E1C,0001802B,00000FD2,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:11,2025-10-18 17:15:19,2025-10-18 17:15:19,4675530620,3398,01,02,83,118,38,4050,2B,1,11,0.9,20,32,25,941.3,-24.9507034,-51.5018074,740.7,000B4D5A,0001802B,00000FD2,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:11,2025-10-18 17:15:13,2025-10-18 17:15:13,4675530620,3397,01,02,83,118,38,4050,2B,1,12,0.8,20,31,72,937.4,-24.9510497,-51.5021534,740.6,000B4D24,0001802B,00000FD2,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:10,2025-10-18 17:15:04,2025-10-18 17:15:04,4675530620,3396,01,02,83,118,38,4050,2B,1,13,0.8,20,25,118,931.2,-24.9509819,-51.5028848,740.6,000B4CD9,0001802B,00000FD2,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:10,2025-10-18 17:14:59,2025-10-18 17:14:59,4675530620,3395,01,02,83,118,38,4050,2B,1,14,0.7,20,28,68,927.3,-24.9509058,-51.5032437,740.5,000B4CB5,0001802B,00000FD2,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:10,2025-10-18 17:14:26,2025-10-18 17:14:26,4675530620,3394,01,02,83,118,38,4050,2B,1,14,0.7,20,37,22,914.2,-24.9532962,-51.5039298,740.2,000B4B8C,0001802B,00000FD2,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:10,2025-10-18 17:13:15,2025-10-18 17:13:15,4675530620,3393,01,02,83,118,38,4050,2B,1,14,0.8,20,36,68,933.5,-24.956058,-51.5092213,739.6,000B4914,0001802B,00000FD2,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:09,2025-10-18 17:12:14,2025-10-18 17:12:14,4675530620,3392,01,02,83,118,38,4050,2B,1,13,0.8,20,27,114,934.3,-24.9535488,-51.5131283,739.1,000B4724,0001802B,00000FD2,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:09,2025-10-18 17:12:00,2025-10-18 17:12:00,4675530620,3391,01,02,83,118,38,4052,2B,1,14,0.7,20,36,68,924.5,-24.953675,-51.5143497,739.0,000B469E,0001802B,00000FD4,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:09,2025-10-18 17:09:51,2025-10-18 17:09:51,4675530620,3390,01,02,83,118,38,4052,2B,1,13,0.8,20,28,114,918.4,-24.9510414,-51.5252543,737.8,000B4208,0001802B,00000FD4,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:09,2025-10-18 17:08:10,2025-10-18 17:08:10,4675530620,3389,01,02,83,118,38,4052,2B,1,16,0.6,20,30,68,927.7,-24.9521929,-51.5320827,737.1,000B3F48,0001802B,00000FD4,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:08,2025-10-18 17:07:50,2025-10-18 17:07:50,4675530620,3388,01,02,83,118,38,4052,2B,1,15,0.7,20,36,114,934.7,-24.9523576,-51.5338714,736.9,000B3E8B,0001802B,00000FD4,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:08,2025-10-18 17:07:38,2025-10-18 17:07:38,4675530620,3387,01,02,83,118,38,4052,2B,1,16,0.6,20,29,68,948.2,-24.9521655,-51.5349067,736.8,000B3E1E,0001802B,00000FD4,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:08,2025-10-18 17:07:08,2025-10-18 17:07:08,4675530620,3386,01,02,83,118,38,4052,2B,1,15,0.7,20,26,22,957.7,-24.9539822,-51.5362852,736.5,000B3D24,0001802B,00000FD4,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:08,2025-10-18 17:05:53,2025-10-18 17:05:53,4675530620,3385,01,02,83,118,38,4052,2B,1,16,0.6,20,29,71,955.3,-24.9554547,-51.5417135,735.9,000B3AA1,0001802B,00000FD4,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:07,2025-10-18 17:05:00,2025-10-18 17:05:00,4675530620,3384,01,02,83,118,38,4052,2B,1,14,0.7,20,38,25,968.4,-24.9591433,-51.544313,735.4,000B38B0,0001802B,00000FD4,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:07,2025-10-18 17:03:49,2025-10-18 17:03:49,4675530620,3383,01,02,83,118,38,4052,2B,1,15,0.7,20,25,71,981.5,-24.9619961,-51.5489667,734.8,000B365B,0001802B,00000FD4,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:07,2025-10-18 17:02:42,2025-10-18 17:02:42,4675530620,3382,01,02,83,118,38,4052,2B,1,14,0.7,20,22,24,967.5,-24.9645618,-51.5504252,734.5,000B3515,0001802B,00000FD4,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:07,2025-10-18 17:02:13,2025-10-18 17:02:13,4675530620,3381,01,02,83,118,38,4052,2B,1,15,0.7,20,15,70,957.9,-24.9652436,-51.5519645,734.3,000B3462,0001802B,00000FD4,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:06,2025-10-18 17:00:46,2025-10-18 17:00:46,4675530620,3380,01,02,83,118,38,4052,2B,1,13,0.8,20,82,23,979.6,-24.980261,-51.5543797,732.6,000B2DA6,0001802B,00000FD4,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 21:31:05,2025-10-18 16:59:14,2025-10-18 16:59:14,4675530620,3379,01,02,83,123,30,4052,0B,1,15,0.7,20,76,337,1036.0,-24.9961236,-51.5449777,730.5,000B2597,0001800B,00000FD4,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,02D4,0000,00
2025-10-18 16:56:14,2025-10-18 16:56:14,2025-10-18 16:56:14,4675530620,3378,01,02,83,123,30,4054,0B,1,14,0.7,00,49,10,1066.7,-25.0293323,-51.5473116,726.8,000B1709,0001800B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFB0,0F
2025-10-18 16:53:15,2025-10-18 16:53:14,2025-10-18 16:53:14,4675530620,3377,01,02,83,118,38,4054,2B,1,16,0.7,00,13,348,1050.1,-25.0489186,-51.542192,724.5,000B0E2C,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFB5,0F
2025-10-18 16:53:08,2025-10-18 16:53:07,2025-10-18 16:53:07,4675530620,3376,01,02,83,118,38,4054,0B,1,16,0.7,00,21,301,1052.0,-25.0491115,-51.5420966,724.5,000B0E13,0001800B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFBC,0F
2025-10-18 16:50:58,2025-10-18 16:50:58,2025-10-18 16:50:58,4675530620,3375,01,02,83,118,38,4054,2B,1,16,0.7,00,23,255,1063.4,-25.0484919,-51.5355943,723.8,000B0B82,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFAC,0F
2025-10-18 16:50:53,2025-10-18 16:50:53,2025-10-18 16:50:53,4675530620,3374,01,02,83,118,38,4054,2B,1,16,0.7,00,17,13,1065.4,-25.0485525,-51.535369,723.8,000B0B65,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFAC,0F
2025-10-18 16:49:22,2025-10-18 16:49:21,2025-10-18 16:49:21,4675530620,3373,01,02,83,118,38,4054,2B,1,16,0.7,00,16,64,1053.5,-25.0493756,-51.5421804,723.1,000B08AB,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFAE,0F
2025-10-18 16:49:02,2025-10-18 16:49:01,2025-10-18 16:49:01,4675530620,3372,01,02,83,118,38,4054,2B,1,16,0.7,00,10,110,1050.1,-25.0493834,-51.5424335,723.1,000B0896,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA8,0F
2025-10-18 16:46:48,2025-10-18 16:46:48,2025-10-18 16:46:48,4675530620,3371,01,02,83,118,38,4054,0B,1,13,0.8,00,32,157,1059.1,-25.0313873,-51.5475742,721.0,000B006B,0001800B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFB0,0F
2025-10-18 16:46:42,2025-10-18 16:46:42,2025-10-18 16:46:42,4675530620,3370,01,02,83,118,38,4054,0B,1,13,0.8,00,18,209,1060.8,-25.0310446,-51.5476901,721.0,000B0042,0001800B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFB0,0F
2025-10-18 16:44:33,2025-10-18 16:44:19,2025-10-18 16:29:13,4675530620,3369,01,02,83,112,21,4056,0B,1,13,0.8,24,0,90,1044.5,-25.0309083,-51.5461061,720.8,000AFF77,0001800B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-18 16:29:04,2025-10-18 16:29:03,2025-10-18 16:29:03,4675530620,3368,01,02,83,75,27,4054,0A,0,13,0.8,00,0,90,1044.5,-25.0309084,-51.546106,720.8,000AFF77,0001800A,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA4,0F
2025-10-18 15:29:00,2025-10-18 15:29:00,2025-10-18 15:29:00,4675530620,3367,01,02,83,75,27,4054,0A,0,16,0.6,00,0,231,1034.3,-25.0309129,-51.5461131,720.8,000AFF77,0001800A,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF9D,0F
2025-10-18 14:28:56,2025-10-18 14:28:56,2025-10-18 14:28:56,4675530620,3366,01,02,83,75,27,4054,0A,0,14,0.8,00,0,0,1046.6,-25.0308887,-51.5460933,720.8,000AFF77,0001800A,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA3,0F
2025-10-18 13:28:52,2025-10-18 13:28:52,2025-10-18 13:28:52,4675530620,3365,01,02,83,75,27,4056,0A,0,15,0.7,00,0,318,1049.5,-25.0308733,-51.5461916,720.8,000AFF77,0001800A,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA7,0F
2025-10-18 12:28:49,2025-10-18 12:28:48,2025-10-18 12:28:48,4675530620,3364,01,02,83,75,27,4056,0A,0,18,0.6,00,0,0,1027.8,-25.030892,-51.5461318,720.8,000AFF77,0001800A,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA7,0F
2025-10-18 11:28:46,2025-10-18 11:28:45,2025-10-18 11:28:45,4675530620,3363,01,02,83,75,27,4056,0A,0,15,0.7,00,0,0,1038.8,-25.0308997,-51.5461735,720.8,000AFF77,0001800A,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF9E,0F
2025-10-18 10:28:43,2025-10-18 10:28:42,2025-10-18 10:28:42,4675530620,3362,01,02,83,75,27,4056,0A,0,15,0.7,00,0,0,1038.2,-25.0308422,-51.5461548,720.8,000AFF77,0001800A,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA7,0F
2025-10-18 09:28:40,2025-10-18 09:28:39,2025-10-18 09:28:39,4675530620,3361,01,02,83,75,27,4056,0A,0,15,0.7,00,0,0,1045.5,-25.0308497,-51.5461214,720.8,000AFF77,0001800A,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA5,0F
2025-10-18 08:28:35,2025-10-18 08:28:35,2025-10-18 08:28:35,4675530620,3360,01,02,83,75,27,4056,0A,0,13,0.8,00,0,100,1039.8,-25.0308628,-51.546172,720.8,000AFF77,0001800A,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA6,0F
2025-10-18 08:23:35,2025-10-18 08:23:35,2025-10-18 08:23:35,4675530620,3359,01,02,83,128,20,4056,0A,0,14,0.8,00,0,100,1040.0,-25.0308626,-51.5461716,720.8,000AFF77,0001800A,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF9F,0F
2025-10-18 08:23:04,2025-10-18 08:23:04,2025-10-18 08:23:04,4675530620,3358,01,02,83,118,38,4056,2B,1,15,0.7,00,15,101,1045.6,-25.0307993,-51.5466378,720.7,000AFF48,0001802B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA2,0F
2025-10-18 08:22:50,2025-10-18 08:22:50,2025-10-18 08:22:50,4675530620,3357,01,02,83,118,38,4056,2B,1,15,0.7,00,12,55,1052.6,-25.0307824,-51.5472262,720.7,000AFF0B,0001802B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA8,0F
2025-10-18 08:22:43,2025-10-18 08:22:43,2025-10-18 08:22:43,4675530620,3356,01,02,83,118,38,4056,2B,1,16,0.6,00,14,8,1052.4,-25.0309485,-51.5473668,720.6,000AFEF2,0001802B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA8,0F
2025-10-18 08:21:26,2025-10-18 08:21:26,2025-10-18 08:21:26,4675530620,3355,01,02,83,123,30,4056,2B,1,15,0.7,00,26,322,1032.7,-25.0357909,-51.5463735,720.1,000AFCD0,0001802B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFA7,0F
2025-10-18 08:18:26,2025-10-18 08:18:26,2025-10-18 08:18:26,4675530620,3354,01,02,83,123,30,4056,0B,1,16,0.7,00,0,325,1015.2,-25.0394889,-51.5431513,719.6,000AFAC6,0001800B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFB3,0F
2025-10-18 08:15:26,2025-10-18 08:15:26,2025-10-18 08:15:26,4675530620,3353,01,02,83,123,30,4054,0B,1,16,0.7,00,0,325,1015.1,-25.0394887,-51.5431505,719.6,000AFAC6,0001800B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFB2,0F
2025-10-18 08:12:27,2025-10-18 08:12:27,2025-10-18 08:12:27,4675530620,3352,01,02,83,118,38,4056,2B,1,15,0.7,00,27,311,1018.7,-25.0410215,-51.5404846,719.2,000AF985,0001802B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FF9E,0F
2025-10-18 08:10:54,2025-10-18 08:10:53,2025-10-18 08:10:53,4675530620,3351,01,02,83,118,38,4054,2B,1,17,0.6,00,15,357,1018.9,-25.0470484,-51.5391678,718.6,000AF6D8,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFAE,0F
2025-10-18 08:10:21,2025-10-18 08:10:21,2025-10-18 08:10:21,4675530620,3350,01,02,83,118,38,4056,2B,1,17,0.6,00,15,311,1028.1,-25.0487425,-51.5388357,718.4,000AF61A,0001802B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFAA,0F
2025-10-18 08:08:36,2025-10-18 08:08:36,2025-10-18 08:08:36,4675530620,3349,01,02,83,118,38,4054,2B,1,17,0.6,00,16,252,1055.5,-25.04845,-51.5356215,718.0,000AF4D2,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFB1,0F
2025-10-18 08:08:31,2025-10-18 08:08:31,2025-10-18 08:08:31,4675530620,3348,01,02,83,118,38,4054,2B,1,18,0.6,00,14,19,1057.3,-25.0485329,-51.5354564,718.0,000AF4BB,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFAC,0F
2025-10-18 08:06:42,2025-10-18 08:06:42,2025-10-18 08:06:42,4675530620,3347,01,02,83,118,38,4054,2B,1,17,0.6,00,18,66,1044.9,-25.0492689,-51.5421317,717.3,000AF214,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFAC,0F
2025-10-18 08:06:01,2025-10-18 08:06:01,2025-10-18 08:06:01,4675530620,3346,01,02,83,118,38,4054,2B,1,17,0.6,00,16,151,1044.9,-25.0492889,-51.5425476,717.3,000AF1E7,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFAF,0F
2025-10-18 08:05:55,2025-10-18 08:05:54,2025-10-18 08:05:54,4675530620,3345,01,02,83,118,38,4054,2B,1,17,0.6,00,30,198,1043.7,-25.0489471,-51.542483,717.2,000AF1B9,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFAF,0F
2025-10-18 08:05:12,2025-10-18 08:05:12,2025-10-18 08:05:12,4675530620,3344,01,02,83,123,30,4054,2B,1,19,0.6,00,55,152,1019.2,-25.0437279,-51.5438009,716.6,000AEF60,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0004,FFAA,0F
2025-10-18 08:04:05,2025-10-18 08:02:12,2025-10-18 08:02:12,4675530620,3343,01,02,83,123,30,4054,0B,1,17,0.6,20,70,186,1057.4,-25.017741,-51.5450542,713.7,000AE3E1,0001800B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,FFFF,FFA3,00
2025-10-18 08:04:05,2025-10-18 07:59:12,2025-10-18 07:59:12,4675530620,3342,01,02,83,123,30,4056,0B,1,17,0.6,20,61,159,1012.9,-24.9898078,-51.5497606,710.4,000AD71D,0001800B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-18 08:04:05,2025-10-18 07:56:13,2025-10-18 07:56:13,4675530620,3341,01,02,83,118,38,4054,2B,1,17,0.6,20,16,164,952.7,-24.9654291,-51.5521829,707.5,000ACBBA,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-18 08:04:05,2025-10-18 07:54:26,2025-10-18 07:54:26,4675530620,3340,01,02,83,118,38,4056,2B,1,18,0.6,20,28,211,972.6,-24.9623931,-51.5495737,707.1,000AC9EF,0001802B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-18 08:04:05,2025-10-18 07:54:02,2025-10-18 07:54:02,4675530620,3339,01,02,83,118,38,4054,2B,1,19,0.6,20,30,258,975.4,-24.9618775,-51.5481748,706.9,000AC94B,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-18 08:04:04,2025-10-18 07:53:52,2025-10-18 07:53:52,4675530620,3338,01,02,83,118,38,4056,0B,1,19,0.6,20,29,212,975.6,-24.9614421,-51.5476013,706.8,000AC8FE,0001800B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-18 08:04:04,2025-10-18 07:53:20,2025-10-18 07:53:20,4675530620,3337,01,02,83,118,38,4054,2B,1,19,0.6,20,28,258,966.7,-24.9602027,-51.5454673,706.5,000AC7EF,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-18 08:04:04,2025-10-18 07:52:02,2025-10-18 07:52:02,4675530620,3336,01,02,83,118,38,4054,2B,1,18,0.6,20,21,212,957.8,-24.9557353,-51.5422141,705.9,000AC597,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-18 08:04:04,2025-10-18 07:51:09,2025-10-18 07:51:09,4675530620,3335,01,02,83,118,38,4056,0B,1,17,0.6,20,23,258,929.3,-24.955903,-51.5392028,705.6,000AC44F,0001800B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-18 08:04:04,2025-10-18 07:49:30,2025-10-18 07:49:30,4675530620,3334,01,02,83,118,38,4054,2B,1,18,0.6,20,22,212,952.2,-24.9524006,-51.5353579,705.0,000AC218,0001802B,00000FD6,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-18 08:04:03,2025-10-18 07:46:39,2025-10-18 07:46:39,4675530620,3333,01,02,83,123,30,4056,0B,1,16,0.7,20,0,253,915.3,-24.951032,-51.5261259,704.1,000ABE51,0001800B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-18 08:04:03,2025-10-18 07:43:39,2025-10-18 07:43:39,4675530620,3332,01,02,83,118,38,4056,2B,1,17,0.6,20,24,271,934.7,-24.9534173,-51.5135482,702.7,000AB90C,0001802B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-18 08:04:03,2025-10-18 07:43:01,2025-10-18 07:43:01,4675530620,3331,01,02,83,118,38,4056,2B,1,14,0.8,20,29,321,941.4,-24.9550549,-51.5116238,702.5,000AB7FC,0001802B,00000FD8,040F60E4,00000000,00000000,00000000,00000071,00000000,00000000,00000000,0000D21E,00000000,00000000,00000000,00000000,0000,0000,00
