Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,
2025-04-25 18:57:21,2025-04-25 18:57:21,2025-04-25 18:57:21,86748861317839,10407,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13891,0,-,1,0,22,12,-,1,17.6,010e,573,-23267304,-51167173,724,6,c4a7,07a5bcf2,0.0,463.0,00:00:36,38:01:24,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:57:24,2025-04-25 18:57:24,2025-04-25 18:57:24,86748861317839,10408,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13891,0,-,1,0,22,12,-,1,22.1,00ea,574,-23267363,-51167322,724,6,c4a7,07a5bcf2,0.1,463.0,00:00:39,38:01:27,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:57:27,2025-04-25 18:57:28,2025-04-25 18:57:27,86748861317839,10409,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13967,0,-,1,0,22,12,-,1,22.3,00bf,576,-23267509,-51167402,724,6,c4a7,07a5bcf2,0.1,463.0,00:00:42,38:01:30,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:57:30,2025-04-25 18:57:31,2025-04-25 18:57:30,86748861317839,10410,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13905,0,-,1,0,22,12,-,1,25.6,96,578,-23267681,-51167345,724,6,c4a7,07a5bcf2,0.1,463.0,00:00:45,38:01:33,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:57:36,2025-04-25 18:57:36,2025-04-25 18:57:36,86748861317839,10411,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13838,0,-,1,0,22,12,-,1,22.0,00bc,578,-23268022,-51167223,724,6,c4a7,07a5bcf2,0.1,463.1,00:00:51,38:01:39,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:57:38,2025-04-25 18:57:39,2025-04-25 18:57:38,86748861317839,10412,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13838,0,-,1,0,22,12,-,1,18.5,"0,00E+00",581,-23268089,-5116729,724,6,c4a7,07a5bcf2,0.1,463.1,00:00:54,38:01:42,-,-,0,-,,,,,4,7,0,0
2025-04-25 18:57:40,2025-04-25 18:57:41,2025-04-25 18:57:40,86748861317839,10413,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13838,0,-,1,0,22,12,-,1,21.1,010a,580,-23268103,-51167395,724,6,c4a7,07a5bcf2,0.1,463.1,00:00:54,38:01:42,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:57:46,2025-04-25 18:57:46,2025-04-25 18:57:46,86748861317839,10414,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13894,0,-,1,0,22,12,-,1,21.0,00ec,579,-2326814,-51167776,724,6,c4a7,07a5bcf2,0.2,463.1,00:01:00,38:01:48,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:57:48,2025-04-25 18:57:49,2025-04-25 18:57:48,86748861317839,10415,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13894,0,-,1,0,22,12,-,1,21.0,00c4,579,-23268227,-51167827,724,6,c4a7,07a5bcf2,0.2,463.1,00:01:03,38:01:51,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:58:24,2025-04-25 18:58:24,2025-04-25 18:58:24,86748861317839,10416,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13715,0,-,1,0,22,12,-,1,3.3,59,559,-232704,-5116784,724,6,c4a7,07a7290d,0.4,463.4,00:01:39,38:02:27,-,-,0,-,,,,,4,1,0,0,
2025-04-25 18:58:25,2025-04-25 18:58:25,2025-04-25 18:58:25,86748861317839,10417,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13715,0,-,1,0,22,12,-,1,4.4,34,558,-23270392,-51167833,724,6,c4a7,07a7290d,0.4,463.4,00:01:39,38:02:27,-,-,0,-,,,,,4,1,0,0,
2025-04-25 18:59:29,2025-04-25 18:59:29,2025-04-25 18:59:28,86748861317839,10418,GTIGF,0x09fe7fbf,,802003,0x0902,0x0915,100,13738,0,0,0,0,12,12,165,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc0d,0.4,463.4,00:02:45,38:03:33,-,-,01a2cb5224000088,-,,,,,,,,,
2025-04-25 18:59:29,2025-04-25 18:59:29,2025-04-25 18:59:28,86748861317839,10419,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,13738,0,0,0,0,12,12,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc0d,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,,,,,
2025-04-25 18:59:30,2025-04-25 18:59:30,2025-04-25 18:59:29,86748861317839,10420,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,13738,0,0,0,1,12,12,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc0d,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,,,,,
2025-04-25 18:59:30,2025-04-25 18:59:30,2025-04-25 18:59:30,86748861317839,10421,GTIGL,0x09fe7fbf,,802003,0x0902,0x0915,100,13738,0,0,0,1,12,12,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc0d,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,,,,,
2025-04-25 18:59:31,2025-04-25 18:59:31,2025-04-25 18:59:30,86748861317839,10422,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,13738,0,0,0,0,12,12,-,0,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc0d,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,,,,,
2025-04-25 18:59:33,2025-04-25 18:59:33,2025-04-25 18:59:33,86748861317839,10423,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13311,0,-,0,0,12,12,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc0d,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,4,1,0,0,
2025-04-25 19:00:12,2025-04-25 19:00:12,2025-04-25 19:00:11,86748861317839,10424,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,13078,0,0,0,0,11,12,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,,,,,
2025-04-25 19:21:16,,,,10425,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25 19:59:29,2025-04-25 19:59:29,2025-04-25 19:57:42,86748861317839,10426,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12945,0,-,0,0,11,12,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,4,001c,0,0,
2025-04-25 20:21:16,,,,10427,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25 20:59:29,2025-04-25 20:59:29,2025-04-25 20:57:17,86748861317839,10428,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12897,0,-,0,0,11,12,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,4,001c,0,0,
2025-04-25 21:21:16,,,,10429,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25 21:59:29,2025-04-25 21:59:29,2025-04-25 21:57:17,86748861317839,10430,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12842,0,-,0,0,11,12,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,4,001c,0,0,
2025-04-25 22:21:17,,,,10431,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25 22:59:29,2025-04-25 22:59:29,2025-04-25 22:57:07,86748861317839,10432,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12820,0,-,0,0,11,11,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,4,001c,0,0,
2025-04-25 23:21:17,,,,10433,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25 23:59:29,2025-04-25 23:59:29,2025-04-25 23:57:07,86748861317839,10434,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12789,0,-,0,0,11,12,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 00:21:17,,,,10435,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 00:59:29,2025-04-26 00:59:29,2025-04-26 00:57:10,86748861317839,10436,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12764,0,-,0,0,11,12,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 01:21:17,,,,10437,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 01:59:29,2025-04-26 01:59:29,2025-04-26 01:57:26,86748861317839,10438,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12739,0,-,0,0,11,10,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 02:21:17,,,,10439,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 02:59:29,2025-04-26 02:59:29,2025-04-26 02:57:10,86748861317839,10440,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12721,0,-,0,0,11,9,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 03:21:17,,,,10441,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 03:59:29,2025-04-26 03:59:29,2025-04-26 03:57:09,86748861317839,10442,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12697,0,-,0,0,11,12,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 04:21:17,,,,10443,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 04:59:29,2025-04-26 04:59:29,2025-04-26 04:57:18,86748861317839,10444,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12681,0,-,0,0,11,12,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 05:21:17,,,,10445,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 05:59:29,2025-04-26 05:59:29,2025-04-26 05:57:06,86748861317839,10446,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12662,0,-,0,0,11,12,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 06:21:18,,,,10447,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 06:59:29,2025-04-26 06:59:29,2025-04-26 06:57:11,86748861317839,10448,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12637,0,-,0,0,11,12,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 07:21:18,,,,10449,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 07:59:29,2025-04-26 07:59:29,2025-04-26 07:57:16,86748861317839,10450,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12618,0,-,0,0,11,11,-,1,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.4,463.4,00:02:45,38:03:33,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 08:21:18,,,,10451,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 08:29:57,2025-04-26 08:29:57,2025-04-26 07:57:16,86748861317839,10452,GTIGN,0x09fe7fbf,,802003,0x0902,0x0915,100,12360,0,0,1,0,21,11,48628,0,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.0,463.4,00:00:00,38:03:33,-,-,01a2cb5224000088,-,,,,,,,,,
2025-04-26 08:29:57,2025-04-26 08:29:57,2025-04-26 07:57:16,86748861317839,10453,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,12360,0,0,1,0,21,11,-,0,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.0,463.4,00:00:00,38:03:33,-,-,0,-,,,,,,,,,
2025-04-26 08:30:05,2025-04-26 08:30:05,2025-04-26 07:57:16,86748861317839,10454,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,12023,0,0,1,0,22,11,-,0,0.0,34,556,-23270374,-51167818,724,6,c4a7,07a5cc35,0.0,463.4,00:00:06,38:03:39,-,-,0,-,,,,,,,,,
2025-04-26 08:30:20,2025-04-26 08:30:20,2025-04-26 08:30:20,86748861317839,10455,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14221,0,-,1,0,22,12,-,1,0.0,34,658,-23270354,-51168303,724,6,c4a7,07a5cc35,0.0,463.4,00:00:21,38:03:54,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 08:30:20,2025-04-26 08:30:20,2025-04-26 08:30:20,86748861317839,10456,GTIGL,0x09fe7fbf,,802003,0x0902,0x0915,100,14221,0,0,1,0,22,12,-,1,0.0,34,658,-23270354,-51168303,724,6,c4a7,07a5cc35,0.0,463.4,00:00:21,38:03:54,-,-,0,-,,,,,,,,,
2025-04-26 08:30:56,2025-04-26 08:30:56,2025-04-26 08:30:56,86748861317839,10457,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,14296,0,0,1,0,21,12,-,1,0.0,34,658,-23270354,-51168303,724,6,c4a7,07a5cc35,0.0,463.4,00:00:57,38:04:30,-,-,0,-,,,,,,,,,
2025-04-26 08:31:18,2025-04-26 08:31:18,2025-04-26 08:31:18,86748861317839,10458,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14283,0,-,1,0,21,12,-,1,9.7,00bf,575,-23270354,-51167988,724,6,c4a7,07a5cc35,0.0,463.4,00:01:21,38:04:54,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 08:31:18,2025-04-26 08:31:19,2025-04-26 08:31:18,86748861317839,10459,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,14283,0,0,1,0,22,12,-,0,9.7,00bf,575,-23270354,-51167988,724,6,c4a7,07a5cc35,0.0,463.4,00:01:21,38:04:54,-,-,0,-,,,,,,,,,
2025-04-26 08:31:48,2025-04-26 08:31:48,2025-04-26 08:31:48,86748861317839,10460,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14098,0,-,1,0,22,12,-,1,17.3,"0,00E+00",557,-23272046,-51167977,724,6,c4a7,07a5be33,0.2,463.6,00:01:51,38:05:24,-,-,0,-,,,,,4,001c,0,0
2025-04-26 08:32:19,2025-04-26 08:32:19,2025-04-26 08:32:19,86748861317839,10461,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14291,0,-,1,0,22,12,-,1,41.5,103,556,-23272777,-51170793,724,6,c4a7,07a5cc35,0.5,463.9,00:02:21,38:05:54,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 08:33:05,2025-04-26 08:33:05,2025-04-26 08:33:04,86748861317839,10462,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14283,0,-,1,0,22,12,-,1,28.0,111,542,-23272902,-51173659,724,6,c4a7,07a5be01,0.8,464.2,00:03:06,38:06:39,-,-,0,-,,,,,4,7,0,0,
2025-04-26 08:33:08,2025-04-26 08:33:08,2025-04-26 08:33:08,86748861317839,10463,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14340,0,-,1,0,22,12,-,1,28.3,00ef,541,-23272972,-51173962,724,6,c4a7,07a5be01,0.8,464.2,00:03:09,38:06:42,-,-,0,-,,,,,4,7,0,0,
2025-04-26 08:33:11,2025-04-26 08:33:11,2025-04-26 08:33:11,86748861317839,10464,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14250,0,-,1,0,22,12,-,1,30.1,00c6,539,-23273145,-51174095,724,6,c4a7,07a5be01,0.9,464.2,00:03:12,38:06:45,-,-,0,-,,,,,4,7,0,0,
2025-04-26 08:33:14,2025-04-26 08:33:14,2025-04-26 08:33:14,86748861317839,10465,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14328,0,-,1,0,22,12,-,1,33.0,009e,536,-23273376,-51174072,724,6,c4a7,07a6fd02,0.9,464.2,00:03:15,38:06:48,-,-,0,-,,,,,4,7,0,0,
2025-04-26 08:33:17,2025-04-26 08:33:17,2025-04-26 08:33:17,86748861317839,10466,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14328,0,-,1,0,22,12,-,1,32.5,78,534,-23273547,-51173888,724,6,c4a7,07a6fd02,0.9,464.3,00:03:18,38:06:51,-,-,0,-,,,,,4,7,0,0,
2025-04-26 08:33:34,2025-04-26 08:33:34,2025-04-26 08:33:34,86748861317839,10467,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14232,0,-,1,0,22,12,-,1,47.9,97,522,-23274834,-51172799,724,6,c4a7,07a5be01,1.1,464.5,00:03:36,38:07:09,-,-,0,-,,,,,4,7,0,0,
2025-04-26 08:33:42,2025-04-26 08:33:42,2025-04-26 08:33:42,86748861317839,10468,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14306,0,-,1,0,22,12,-,1,38.4,00b6,518,-23275712,-51172624,724,6,c4a7,07a5be01,1.2,464.6,00:03:45,38:07:18,-,-,0,-,,,,,4,7,0,0,
2025-04-26 08:33:57,2025-04-26 08:33:57,2025-04-26 08:33:56,86748861317839,10469,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,14309,0,0,1,1,22,12,-,1,37.9,00b5,520,-2327676,-51172661,724,6,c4a7,07a6fd02,1.3,464.7,00:04:00,38:07:33,-,-,0,-,,,,,,,,,
2025-04-26 08:33:57,2025-04-26 08:33:57,2025-04-26 08:33:56,86748861317839,10470,GTDAT,0x09fe7fbf,,802003,0x0902,0x0915,100,14309,0,0,1,1,22,12,-,1,37.9,00b5,520,-2327676,-51172661,724,6,c4a7,07a6fd02,1.3,464.7,00:04:00,38:07:33,-,-,0,-,Timeout ID,,,,,,,,
2025-04-26 08:36:05,2025-04-26 08:36:05,2025-04-26 08:36:03,86748861317839,10471,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14234,0,-,1,1,22,12,-,1,12.5,00b6,562,-23284206,-51173024,724,6,c4a7,07a5be34,2.2,465.5,00:06:06,38:09:39,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 08:39:05,2025-04-26 08:39:05,2025-04-26 08:39:03,86748861317839,10472,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14242,0,-,1,1,22,12,-,1,40.5,00b5,579,-23297255,-51173474,724,6,c4a7,07a5be16,3.6,467.0,00:09:06,38:12:39,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:39:26,2025-04-26 08:39:26,2025-04-26 08:39:26,86748861317839,10473,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14044,0,-,1,1,22,12,-,1,18.8,00d3,593,-23298959,-51173616,724,6,c4a7,07a54215,3.8,467.2,00:09:27,38:13:00,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:39:32,2025-04-26 08:39:32,2025-04-26 08:39:32,86748861317839,10474,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14099,0,-,1,1,22,12,-,1,28.0,00b2,595,-23299297,-51173768,724,6,c4a7,07a54215,3.8,467.2,00:09:33,38:13:06,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:39:34,2025-04-26 08:39:34,2025-04-26 08:39:34,86748861317839,10475,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14099,0,-,1,1,22,12,-,1,30.0,008d,596,-23299428,-51173696,724,6,c4a7,07a54215,3.9,467.2,00:09:36,38:13:09,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:39:37,2025-04-26 08:39:37,2025-04-26 08:39:37,86748861317839,10476,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14099,0,-,1,1,22,12,-,1,29.7,60,596,-23299521,-51173477,724,6,c4a7,07a54215,3.9,467.2,00:09:39,38:13:12,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:39:48,2025-04-26 08:39:48,2025-04-26 08:39:48,86748861317839,10477,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14136,0,-,1,1,22,12,-,1,26.1,94,590,-23299748,-51172688,724,6,c4a7,07a54215,4.0,467.3,00:09:51,38:13:24,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:39:50,2025-04-26 08:39:50,2025-04-26 08:39:50,86748861317839,10478,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14033,0,-,1,1,22,12,-,1,28.8,00be,591,-23299884,-51172693,724,6,c4a7,07a54215,4.0,467.3,00:09:51,38:13:24,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:40:25,2025-04-26 08:40:25,2025-04-26 08:40:25,86748861317839,10479,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13886,0,-,1,1,22,12,-,1,11.7,00fa,602,-23302098,-51173179,724,6,c4a7,07a54215,4.2,467.6,00:10:27,38:14:00,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:40:27,2025-04-26 08:40:27,2025-04-26 08:40:27,86748861317839,10480,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14052,0,-,1,1,22,12,-,1,10.5,011b,602,-23302087,-51173234,724,6,c4a7,07a54215,4.2,467.6,00:10:30,38:14:03,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:40:42,2025-04-26 08:40:42,2025-04-26 08:40:42,86748861317839,10481,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14105,0,-,1,1,22,12,-,1,15.9,013a,602,-23302026,-51173386,724,6,c4a7,07a54215,4.3,467.6,00:10:45,38:14:18,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:40:44,2025-04-26 08:40:44,2025-04-26 08:40:44,86748861317839,10482,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13946,0,-,1,1,22,12,-,1,23.3,159,602,-23301931,-51173423,724,6,c4a7,07a54215,4.3,467.6,00:10:45,38:14:18,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:41:15,2025-04-26 08:41:15,2025-04-26 08:41:15,86748861317839,10483,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13912,0,-,1,1,22,12,-,1,13.7,16,596,-23299594,-51173379,724,6,c4a7,07a54215,4.5,467.9,00:11:18,38:14:51,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:41:21,2025-04-26 08:41:21,2025-04-26 08:41:21,86748861317839,10484,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13976,0,-,1,1,22,12,-,1,28.5,015f,595,-23299252,-5117323,724,6,c4a7,07a54215,4.6,467.9,00:11:24,38:14:57,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:41:23,2025-04-26 08:41:23,2025-04-26 08:41:23,86748861317839,10485,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13902,0,-,1,1,22,12,-,1,25.3,013e,594,-23299134,-51173306,724,6,c4a7,07a54215,4.6,467.9,00:11:24,38:14:57,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:41:25,2025-04-26 08:41:25,2025-04-26 08:41:25,86748861317839,10486,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13846,0,-,1,1,22,12,-,1,27.2,114,595,-23299091,-51173457,724,6,c4a7,07a54215,4.6,467.9,00:11:27,38:15:00,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:41:27,2025-04-26 08:41:27,2025-04-26 08:41:27,86748861317839,10487,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13922,0,-,1,1,22,12,-,1,27.4,00eb,594,-23299139,-51173597,724,6,c4a7,07a54215,4.6,468.0,00:11:30,38:15:03,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:41:29,2025-04-26 08:41:29,2025-04-26 08:41:29,86748861317839,10488,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13922,0,-,1,1,22,12,-,1,25.3,00cc,594,-23299245,-51173677,724,6,c4a7,07a54215,4.6,468.0,00:11:30,38:15:03,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:41:31,2025-04-26 08:41:31,2025-04-26 08:41:31,86748861317839,10489,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13922,0,-,1,1,22,12,-,1,24.8,00ab,595,-23299367,-51173679,724,6,c4a7,07a54216,4.6,468.0,00:11:33,38:15:06,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:41:43,2025-04-26 08:41:43,2025-04-26 08:41:43,86748861317839,10490,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13963,0,-,1,1,22,12,-,1,23.8,00d2,597,-23300121,-51173627,724,6,c4a7,07a54215,4.7,468.1,00:11:45,38:15:18,-,-,0,-,,,,,4,3,0,0,
2025-04-26 08:41:44,2025-04-26 08:41:44,2025-04-26 08:41:44,86748861317839,10491,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13879,0,-,1,1,22,12,-,1,26.4,00f9,598,-23300138,-51173703,724,6,c4a7,07a54215,4.7,468.1,00:11:45,38:15:18,-,-,0,-,,,,,4,3,0,0,
